tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus		length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM	1285073.439
CUFF.3767	-	-	CUFF.3767	-	-	ENSBTAT00000022034	0-401	ENSBTAT00000022034:0-401	-	6.79548	1.98923	7.21095	OK	5.288009069	
CUFF.2225	-	-	CUFF.2225	-	-	ENSBTAT00000066299	523-1232	ENSBTAT00000066299:523-1232	-	6.79828	3.51587	8.15681	OK	5.290187933	
CUFF.8568	-	-	CUFF.8568	-	-	ENSBTAT00000044381	22-775	ENSBTAT00000044381:22-775	-	6.79829	3.57526	8.20985	OK	5.290195715	
CUFF.6426	-	-	CUFF.6426	-	-	ENSBTAT00000064008	3025-4086	ENSBTAT00000064008:3025-4086	-	6.79833	4.32296	8.08205	OK	5.290226842	
CUFF.10201	-	-	CUFF.10201	-	-	ENSBTAT00000045489	0-1999	ENSBTAT00000045489:0-1999	-	6.8009	5.18751	8.03067	OK	5.292226727	
CUFF.6420	-	-	CUFF.6420	-	-	ENSBTAT00000003899	3-May	ENSBTAT00000003899:5-3103	-	6.80231	5.60024	7.85321	OK	5.293323941	
CUFF.12549	-	-	CUFF.12549	-	-	ENSBTAT00000060988	122-860	ENSBTAT00000060988:122-860	-	6.80258	3.51282	7.97139	OK	5.293534046	
CUFF.4697	-	-	CUFF.4697	-	-	ENSBTAT00000017541	0-2349	ENSBTAT00000017541:0-2349	-	6.80685	5.39088	8.06509	OK	5.296856813	
CUFF.1671	-	-	CUFF.1671	-	-	ENSBTAT00000011881	19-2763	ENSBTAT00000011881:19-2763	-	6.80822	5.48695	8.10325	OK	5.2979229	
CUFF.11955	-	-	CUFF.11955	-	-	ENSBTAT00000000917	29-3402	ENSBTAT00000000917:29-3402	-	6.80985	5.67575	7.9224	OK	5.29919131	
CUFF.3384	-	-	CUFF.3384	-	-	ENSBTAT00000019179	872-1243	ENSBTAT00000019179:872-1243	-	6.81115	1.61256	6.18148	OK	5.300202925	
CUFF.6275	-	-	CUFF.6275	-	-	ENSBTAT00000022976	0-664	ENSBTAT00000022976:0-664	-	6.81325	3.30364	8.25911	OK	5.301837073	
CUFF.6178	-	-	CUFF.6178	-	-	ENSBTAT00000064417	112-615	ENSBTAT00000064417:112-615	-	6.81367	2.577	7.1363	OK	5.302163903	
CUFF.6307	-	-	CUFF.6307	-	-	ENSBTAT00000026618	0-4189	ENSBTAT00000026618:0-4189	-	6.81662	5.83169	7.71211	OK	5.304459491	
CUFF.3206	-	-	CUFF.3206	-	-	ENSBTAT00000003489	0-1044	ENSBTAT00000003489:0-1044	-	6.81736	4.29784	7.92713	OK	5.305035334	
CUFF.9693	-	-	CUFF.9693	-	-	ENSBTAT00000010179	108-1254	ENSBTAT00000010179:108-1254	-	6.82014	4.43735	8.52668	OK	5.307198634	
CUFF.10244	-	-	CUFF.10244	-	-	ENSBTAT00000038355	335-1203	ENSBTAT00000038355:335-1203	-	6.82243	3.90569	8.04113	OK	5.308980634	
CUFF.5813	-	-	CUFF.5813	-	-	ENSBTAT00000010069	8-1460	ENSBTAT00000010069:8-1460	-	6.82573	4.80695	8.24049	OK	5.31154858	
CUFF.6276	-	-	CUFF.6276	-	-	ENSBTAT00000008081	0-1539	ENSBTAT00000008081:0-1539	-	6.82906	4.92395	8.22818	OK	5.314139872	
CUFF.6095	-	-	CUFF.6095	-	-	ENSBTAT00000012580	21-786	ENSBTAT00000012580:21-786	-	6.83098	3.64952	8.21141	OK	5.31563395	
CUFF.12720	-	-	CUFF.12720	-	-	ENSBTAT00000064969	128-528	ENSBTAT00000064969:128-528	-	6.83111	1.9942	7.22897	OK	5.315735111	
CUFF.11918	-	-	CUFF.11918	-	-	ENSBTAT00000065364	0-2516	ENSBTAT00000065364:0-2516	-	6.83278	5.46899	7.92607	OK	5.317034648	
CUFF.11283	-	-	CUFF.11283	-	-	ENSBTAT00000022022	0-750	ENSBTAT00000022022:0-750	-	6.83608	3.58956	8.24269	OK	5.319602595	
CUFF.2701	-	-	CUFF.2701	-	-	ENSBTAT00000063544	48-1527	ENSBTAT00000063544:48-1527	-	6.83765	4.85403	8.35973	OK	5.320824315	
CUFF.6707	-	-	CUFF.6707	-	-	ENSBTAT00000014915	29-735	ENSBTAT00000014915:29-735	-	6.83942	3.53081	8.19147	OK	5.322201668	
CUFF.4649	-	-	CUFF.4649	-	-	ENSBTAT00000017799	974-2263	ENSBTAT00000017799:974-2263	-	6.84036	4.64127	8.12222	OK	5.322933144	
CUFF.11862	-	-	CUFF.11862	-	-	ENSBTAT00000043275	8-1399	ENSBTAT00000043275:8-1399	-	6.84058	4.80271	8.38682	OK	5.32310434	
CUFF.3472	-	-	CUFF.3472	-	-	ENSBTAT00000038632	175-706	ENSBTAT00000038632:175-706	-	6.84061	2.81667	7.51111	OK	5.323127685	
CUFF.697	-	-	CUFF.697	-	-	ENSBTAT00000049437	93-1323	ENSBTAT00000049437:93-1323	-	6.84501	4.62071	8.51183	OK	5.326551614	
CUFF.9376	-	-	CUFF.9376	-	-	ENSBTAT00000010702	1589-2280	ENSBTAT00000010702:1589-2280	-	6.84542	3.46315	7.93639	OK	5.326870662	
CUFF.13554	-	-	CUFF.13554	-	-	ENSBTAT00000043260	41-7534	ENSBTAT00000043260:41-7534	-	6.8457	6.16118	7.5185	OK	5.327088548	
CUFF.1416	-	-	CUFF.1416	-	-	ENSBTAT00000040095	479-2058	ENSBTAT00000040095:479-2058	-	6.84803	4.98866	8.20918	OK	5.328901674	
CUFF.5548	-	-	CUFF.5548	-	-	ENSBTAT00000000176	0-880	ENSBTAT00000000176:0-880	-	6.84907	3.96574	8.49801	OK	5.329710966	
CUFF.8670	-	-	CUFF.8670	-	-	ENSBTAT00000011454	3-1902	ENSBTAT00000011454:3-1902	-	6.84936	5.19815	8.19102	OK	5.329936634	
CUFF.4907	-	-	CUFF.4907	-	-	ENSBTAT00000002200	36-712	ENSBTAT00000002200:36-712	-	6.8518	3.3925	7.965	OK	5.331835359	
CUFF.8437	-	-	CUFF.8437	-	-	ENSBTAT00000018013	0-1549	ENSBTAT00000018013:0-1549	-	6.85253	4.95653	8.11069	OK	5.332403419	
CUFF.440	-	-	CUFF.440	-	-	ENSBTAT00000036248	0-1127	ENSBTAT00000036248:0-1127	-	6.85272	4.42369	8.31654	OK	5.332551271	
CUFF.7411	-	-	CUFF.7411	-	-	ENSBTAT00000026574	0-1635	ENSBTAT00000026574:0-1635	-	6.85881	5.00074	8.29392	OK	5.3372903	
CUFF.1078	-	-	CUFF.1078	-	-	ENSBTAT00000022833	366-1986	ENSBTAT00000022833:366-1986	-	6.86106	5.04705	8.24761	OK	5.339041172	
CUFF.811	-	-	CUFF.811	-	-	ENSBTAT00000022902	49-5636	ENSBTAT00000022902:49-5636	-	6.86162	6.05006	7.65627	OK	5.339476945	
CUFF.8342	-	-	CUFF.8342	-	-	ENSBTAT00000008706	25-831	ENSBTAT00000008706:25-831	-	6.86297	3.835	8.28855	OK	5.340527469	
CUFF.2321	-	-	CUFF.2321	-	-	ENSBTAT00000047710	102-2157	ENSBTAT00000047710:102-2157	-	6.86471	5.28875	8.29703	OK	5.341881477	
CUFF.13071	-	-	CUFF.13071	-	-	ENSBTAT00000026575	0-675	ENSBTAT00000026575:0-675	-	6.86654	3.39752	7.9768	OK	5.34330552	
CUFF.1352	-	-	CUFF.1352	-	-	ENSBTAT00000064679	48-2843	ENSBTAT00000064679:48-2843	-	6.86677	5.56521	8.09809	OK	5.343484498	
CUFF.13188	-	-	CUFF.13188	-	-	ENSBTAT00000000626	0-791	ENSBTAT00000000626:0-791	-	6.86854	3.78167	8.19361	OK	5.344861851	
CUFF.6409	-	-	CUFF.6409	-	-	ENSBTAT00000032953	6-826	ENSBTAT00000032953:6-826	-	6.86892	3.89112	8.87662	OK	5.345157554	
CUFF.19	-	-	CUFF.19	-	-	ENSBTAT00000019460	1479-4737	ENSBTAT00000019460:1479-4737	-	6.87051	5.69247	7.98781	OK	5.346394838	
CUFF.3534	-	-	CUFF.3534	-	-	ENSBTAT00000066115	40-468	ENSBTAT00000066115:40-468	-	6.87085	2.0967	6.98902	OK	5.346659414	
CUFF.13542	-	-	CUFF.13542	-	-	ENSBTAT00000061297	783-2110	ENSBTAT00000061297:783-2110	-	6.87547	4.73378	8.41561	OK	5.350254539	
CUFF.7419	-	-	CUFF.7419	-	-	ENSBTAT00000064228	27-Sep	ENSBTAT00000064228:9-3627	-	6.87619	5.78748	7.90955	OK	5.350814819	
CUFF.8863	-	-	CUFF.8863	-	-	ENSBTAT00000021332	0-848	ENSBTAT00000021332:0-848	-	6.88004	3.88022	8.23078	OK	5.353810756	
CUFF.10913	-	-	CUFF.10913	-	-	ENSBTAT00000024227	5-1737	ENSBTAT00000024227:5-1737	-	6.88027	5.12366	8.34754	OK	5.353989734	
CUFF.13532	-	-	CUFF.13532	-	-	ENSBTAT00000039904	56-1323	ENSBTAT00000039904:56-1323	-	6.88842	4.64316	8.26326	OK	5.360331784	
CUFF.8565	-	-	CUFF.8565	-	-	ENSBTAT00000009350	1-1340	ENSBTAT00000009350:1-1340	-	6.89071	4.76582	8.56359	OK	5.362113784	
CUFF.3410	-	-	CUFF.3410	-	-	ENSBTAT00000035153	0-1686	ENSBTAT00000035153:0-1686	-	6.89204	5.08604	8.39787	OK	5.363148744	
CUFF.4637	-	-	CUFF.4637	-	-	ENSBTAT00000005725	9-1449	ENSBTAT00000005725:9-1449	-	6.89234	4.84701	8.30916	OK	5.363382194	
CUFF.9984	-	-	CUFF.9984	-	-	ENSBTAT00000021579	18-995	ENSBTAT00000021579:18-995	-	6.89291	4.18435	8.26664	OK	5.363825748	
CUFF.6144	-	-	CUFF.6144	-	-	ENSBTAT00000055586	1469-1838	ENSBTAT00000055586:1469-1838	-	6.89541	1.6213	6.21498	OK	5.365771162	
CUFF.159	-	-	CUFF.159	-	-	ENSBTAT00000063028	44-905	ENSBTAT00000063028:44-905	-	6.89583	3.93744	8.1065	OK	5.366097992	
CUFF.1405	-	-	CUFF.1405	-	-	ENSBTAT00000018938	48-1516	ENSBTAT00000018938:48-1516	-	6.89746	4.89041	8.42237	OK	5.367366402	
CUFF.10101	-	-	CUFF.10101	-	-	ENSBTAT00000063588	48-1371	ENSBTAT00000063588:48-1371	-	6.90018	4.74809	8.44106	OK	5.369483012	
CUFF.11167	-	-	CUFF.11167	-	-	ENSBTAT00000007349	12-858	ENSBTAT00000007349:12-858	-	6.90169	3.8894	8.25023	OK	5.370658043	
CUFF.6368	-	-	CUFF.6368	-	-	ENSBTAT00000039630	0-2160	ENSBTAT00000039630:0-2160	-	6.90414	5.35479	7.98603	OK	5.372564548	
CUFF.2552	-	-	CUFF.2552	-	-	ENSBTAT00000065013	6-360	ENSBTAT00000065013:6-360	-	6.90578	1.40833	6.76	OK	5.37384074	
CUFF.8531	-	-	CUFF.8531	-	-	ENSBTAT00000027256	19-Apr	ENSBTAT00000027256:4-2019	-	6.90636	5.29477	8.2638	OK	5.374292076	
CUFF.5506	-	-	CUFF.5506	-	-	ENSBTAT00000031632	36-7059	ENSBTAT00000031632:36-7059	-	6.90817	6.19017	7.62413	OK	5.375700556	
CUFF.5780	-	-	CUFF.5780	-	-	ENSBTAT00000029082	Feb-41	ENSBTAT00000029082:2-3041	-	6.90894	5.67615	7.94005	OK	5.376299743	
CUFF.12100	-	-	CUFF.12100	-	-	ENSBTAT00000063402	31-501	ENSBTAT00000063402:31-501	-	6.91161	2.33364	7.42521	OK	5.378377446	
CUFF.11442	-	-	CUFF.11442	-	-	ENSBTAT00000009033	0-3052	ENSBTAT00000009033:0-3052	-	6.91242	5.68464	7.97157	OK	5.37900776	
CUFF.3502	-	-	CUFF.3502	-	-	ENSBTAT00000014719	15-5212	ENSBTAT00000014719:15-5212	-	6.91837	6.0628	7.77036	OK	5.383637845	
CUFF.6821	-	-	CUFF.6821	-	-	ENSBTAT00000022723	21-1096	ENSBTAT00000022723:21-1096	-	6.91889	4.45217	8.62607	OK	5.384042492	
CUFF.9075	-	-	CUFF.9075	-	-	ENSBTAT00000027241	12-Jan	ENSBTAT00000027241:1-2112	-	6.92475	5.38462	8.12417	OK	5.388602542	
CUFF.13980	-	-	CUFF.13980	-	-	ENSBTAT00000016488	0-671	ENSBTAT00000016488:0-671	-	6.92617	3.41778	8.02435	OK	5.389707537	
CUFF.6631	-	-	CUFF.6631	-	-	ENSBTAT00000015839	548-1694	ENSBTAT00000015839:548-1694	-	6.9267	4.52436	8.17865	OK	5.390119965	
CUFF.11582	-	-	CUFF.11582	-	-	ENSBTAT00000028197	Feb-92	ENSBTAT00000028197:2-3192	-	6.92691	5.72004	8.09557	OK	5.39028338	
CUFF.75	-	-	CUFF.75	-	-	ENSBTAT00000022355	4960-11386	ENSBTAT00000022355:4960-11386	-	6.93001	6.17562	7.68074	OK	5.392695694	
CUFF.1029	-	-	CUFF.1029	-	-	ENSBTAT00000064031	0-2511	ENSBTAT00000064031:0-2511	-	6.93431	5.51959	8.06098	OK	5.396041806	
CUFF.8229	-	-	CUFF.8229	-	-	ENSBTAT00000006622	340-766	ENSBTAT00000006622:340-766	-	6.9345	2.10655	7.02183	OK	5.396189657	
CUFF.13830	-	-	CUFF.13830	-	-	ENSBTAT00000030853	1-1821	ENSBTAT00000030853:1-1821	-	6.93774	5.20464	8.21785	OK	5.398710914	
CUFF.2439	-	-	CUFF.2439	-	-	ENSBTAT00000006610	47-2856	ENSBTAT00000006610:47-2856	-	6.94488	5.64396	8.12872	OK	5.404267017	
CUFF.7126	-	-	CUFF.7126	-	-	ENSBTAT00000006264	Jul-58	ENSBTAT00000006264:7-5658	-	6.94584	6.1227	7.76365	OK	5.405014056	
CUFF.13896	-	-	CUFF.13896	-	-	ENSBTAT00000006686	1-1087	ENSBTAT00000006686:1-1087	-	6.94584	4.49888	8.99777	OK	5.405014056	
CUFF.10627	-	-	CUFF.10627	-	-	ENSBTAT00000061369	Mar-40	ENSBTAT00000061369:3-2840	-	6.94677	5.65855	8.11879	OK	5.40573775	
CUFF.8840	-	-	CUFF.8840	-	-	ENSBTAT00000016164	1-656	ENSBTAT00000016164:1-656	-	6.95115	3.34904	8.37259	OK	5.409146115	
CUFF.11580	-	-	CUFF.11580	-	-	ENSBTAT00000048965	4-702	ENSBTAT00000048965:4-702	-	6.95162	3.57127	8.28536	OK	5.409511853	
CUFF.11036	-	-	CUFF.11036	-	-	ENSBTAT00000001141	227-1599	ENSBTAT00000001141:227-1599	-	6.95246	4.86922	8.50296	OK	5.410165512	
CUFF.815	-	-	CUFF.815	-	-	ENSBTAT00000012210	Nov-80	ENSBTAT00000012210:11-4280	-	6.95249	5.97933	7.91794	OK	5.410188857	
CUFF.5369	-	-	CUFF.5369	-	-	ENSBTAT00000065161	308-1895	ENSBTAT00000065161:308-1895	-	6.95309	5.08917	8.23063	OK	5.410655757	
CUFF.8718	-	-	CUFF.8718	-	-	ENSBTAT00000006353	5-1305	ENSBTAT00000006353:5-1305	-	6.95432	4.7554	8.3603	OK	5.4116129	
CUFF.11840	-	-	CUFF.11840	-	-	ENSBTAT00000013182	18-5060	ENSBTAT00000013182:18-5060	-	6.95458	6.07119	7.79169	OK	5.411815223	
CUFF.12557	-	-	CUFF.12557	-	-	ENSBTAT00000043956	57-468	ENSBTAT00000043956:57-468	-	6.95498	1.94083	7.0355	OK	5.41212649	
CUFF.11536	-	-	CUFF.11536	-	-	ENSBTAT00000032973	407-947	ENSBTAT00000032973:407-947	-	6.95631	2.76972	7.75522	OK	5.41316145	
CUFF.9345	-	-	CUFF.9345	-	-	ENSBTAT00000025710	232-2004	ENSBTAT00000025710:232-2004	-	6.95944	5.17682	8.27165	OK	5.415597108	
CUFF.6432	-	-	CUFF.6432	-	-	ENSBTAT00000063805	20-Apr	ENSBTAT00000063805:4-2220	-	6.95994	5.44445	8.18918	OK	5.415986191	
CUFF.5433	-	-	CUFF.5433	-	-	ENSBTAT00000001384	44-598	ENSBTAT00000001384:44-598	-	6.96307	2.87971	8.45915	OK	5.41842185	
CUFF.7539	-	-	CUFF.7539	-	-	ENSBTAT00000064615	412-2269	ENSBTAT00000064615:412-2269	-	6.96351	5.26202	8.26889	OK	5.418764243	
CUFF.8417	-	-	CUFF.8417	-	-	ENSBTAT00000003878	0-1370	ENSBTAT00000003878:0-1370	-	6.96445	4.87633	8.51538	OK	5.419495718	
CUFF.11051	-	-	CUFF.11051	-	-	ENSBTAT00000001574	25-1051	ENSBTAT00000001574:25-1051	-	6.9678	4.37324	8.06621	OK	5.422102573	
CUFF.12102	-	-	CUFF.12102	-	-	ENSBTAT00000050344	0-2471	ENSBTAT00000050344:0-2471	-	6.96879	5.56859	8.07041	OK	5.422872957	
CUFF.5968	-	-	CUFF.5968	-	-	ENSBTAT00000064631	15-869	ENSBTAT00000064631:15-869	-	6.97082	3.96972	8.17295	OK	5.424452633	
CUFF.1285	-	-	CUFF.1285	-	-	ENSBTAT00000009250	0-1383	ENSBTAT00000009250:0-1383	-	6.97227	4.90259	8.65162	OK	5.425580974	
CUFF.13506	-	-	CUFF.13506	-	-	ENSBTAT00000008528	94-4635	ENSBTAT00000008528:94-4635	-	6.97631	6.03837	7.79499	OK	5.428724763	
CUFF.8191	-	-	CUFF.8191	-	-	ENSBTAT00000010747	41-437	ENSBTAT00000010747:41-437	-	6.97739	2.01434	7.30199	OK	5.429565182	
CUFF.11825	-	-	CUFF.11825	-	-	ENSBTAT00000054061	15-954	ENSBTAT00000054061:15-954	-	6.9787	4.2475	8.28262	OK	5.430584579	
CUFF.1749	-	-	CUFF.1749	-	-	ENSBTAT00000054576	63-430	ENSBTAT00000054576:63-430	-	6.98168	1.63014	6.24885	OK	5.432903512	
CUFF.5437	-	-	CUFF.5437	-	-	ENSBTAT00000012225	2-555	ENSBTAT00000012225:2-555	-	6.98339	2.88492	8.47445	OK	5.434234176	
CUFF.8037	-	-	CUFF.8037	-	-	ENSBTAT00000025019	25-2791	ENSBTAT00000025019:25-2791	-	6.9837	5.6596	8.25509	OK	5.434475407	
CUFF.13699	-	-	CUFF.13699	-	-	ENSBTAT00000034650	1-868	ENSBTAT00000034650:1-868	-	6.98466	4.0252	8.62543	OK	5.435222446	
CUFF.6254	-	-	CUFF.6254	-	-	ENSBTAT00000007071	2-726	ENSBTAT00000007071:2-726	-	6.98798	3.58074	8.12554	OK	5.437805956	
CUFF.6021	-	-	CUFF.6021	-	-	ENSBTAT00000016767	0-2150	ENSBTAT00000016767:0-2150	-	6.99114	5.42608	8.11593	OK	5.440264959	
CUFF.4147	-	-	CUFF.4147	-	-	ENSBTAT00000046389	Feb-63	ENSBTAT00000046389:2-2263	-	7.00171	5.51249	8.37899	OK	5.44849017	
CUFF.5582	-	-	CUFF.5582	-	-	ENSBTAT00000025321	0-993	ENSBTAT00000025321:0-993	-	7.00679	4.31775	8.13344	OK	5.452443252	
CUFF.8800	-	-	CUFF.8800	-	-	ENSBTAT00000031838	1-823	ENSBTAT00000031838:1-823	-	7.00948	3.88165	9.46153	OK	5.454536517	
CUFF.4469	-	-	CUFF.4469	-	-	ENSBTAT00000045268	30-1307	ENSBTAT00000045268:30-1307	-	7.0108	4.76297	8.43279	OK	5.455563696	
CUFF.3878	-	-	CUFF.3878	-	-	ENSBTAT00000006392	0-1049	ENSBTAT00000006392:0-1049	-	7.01449	4.46746	8.45966	OK	5.458435127	
CUFF.5969	-	-	CUFF.5969	-	-	ENSBTAT00000005346	14-1332	ENSBTAT00000005346:14-1332	-	7.02135	4.84176	8.70003	OK	5.463773343	
CUFF.6622	-	-	CUFF.6622	-	-	ENSBTAT00000043861	Oct-67	ENSBTAT00000043861:10-1967	-	7.02152	5.34979	8.30492	OK	5.463905632	
CUFF.4880	-	-	CUFF.4880	-	-	ENSBTAT00000065656	1-623	ENSBTAT00000065656:1-623	-	7.02394	3.36641	8.01527	OK	5.465788792	
CUFF.1466	-	-	CUFF.1466	-	-	ENSBTAT00000017904	0-991	ENSBTAT00000017904:0-991	-	7.02474	4.32647	8.14986	OK	5.466411325	
CUFF.7052	-	-	CUFF.7052	-	-	ENSBTAT00000024703	3-483	ENSBTAT00000024703:3-483	-	7.02506	2.49275	7.68598	OK	5.466660338	
CUFF.11186	-	-	CUFF.11186	-	-	ENSBTAT00000044721	1-1446	ENSBTAT00000044721:1-1446	-	7.02595	4.96825	8.55643	OK	5.467352905	
CUFF.7445	-	-	CUFF.7445	-	-	ENSBTAT00000057592	0-1232	ENSBTAT00000057592:0-1232	-	7.0268	4.69414	9.14548	OK	5.468014346	
CUFF.6526	-	-	CUFF.6526	-	-	ENSBTAT00000017756	19-655	ENSBTAT00000017756:19-655	-	7.02717	3.29231	7.83883	OK	5.468302267	
CUFF.12689	-	-	CUFF.12689	-	-	ENSBTAT00000028599	0-1913	ENSBTAT00000028599:0-1913	-	7.02729	5.3686	8.23532	OK	5.468395647	
CUFF.7563	-	-	CUFF.7563	-	-	ENSBTAT00000043659	2-1248	ENSBTAT00000043659:2-1248	-	7.02809	4.72142	8.40253	OK	5.46901818	
CUFF.13901	-	-	CUFF.13901	-	-	ENSBTAT00000053525	2-1276	ENSBTAT00000053525:2-1276	-	7.03057	4.77418	8.45265	OK	5.470948031	
CUFF.10455	-	-	CUFF.10455	-	-	ENSBTAT00000008985	0-3174	ENSBTAT00000008985:0-3174	-	7.0316	5.8117	8.13638	OK	5.471749541	
CUFF.7325	-	-	CUFF.7325	-	-	ENSBTAT00000021674	59-2467	ENSBTAT00000021674:59-2467	-	7.03245	5.59005	8.15734	OK	5.472410982	
CUFF.9559	-	-	CUFF.9559	-	-	ENSBTAT00000054828	321-1864	ENSBTAT00000054828:321-1864	-	7.03302	5.10505	8.40071	OK	5.472854537	
CUFF.932	-	-	CUFF.932	-	-	ENSBTAT00000049842	620-2106	ENSBTAT00000049842:620-2106	-	7.03462	5.03247	8.38745	OK	5.474099602	
CUFF.1517	-	-	CUFF.1517	-	-	ENSBTAT00000015882	0-3072	ENSBTAT00000015882:0-3072	-	7.03833	5.80992	8.17933	OK	5.476986596	
CUFF.48	-	-	CUFF.48	-	-	ENSBTAT00000005543	13-549	ENSBTAT00000005543:13-549	-	7.04175	2.79039	7.81309	OK	5.479647923	
CUFF.4735	-	-	CUFF.4735	-	-	ENSBTAT00000044838	0-989	ENSBTAT00000044838:0-989	-	7.04279	4.33522	8.16634	OK	5.480457215	
CUFF.1576	-	-	CUFF.1576	-	-	ENSBTAT00000002645	12-1100	ENSBTAT00000002645:12-1100	-	7.04362	4.49061	8.61465	OK	5.481103092	
CUFF.11163	-	-	CUFF.11163	-	-	ENSBTAT00000061252	590-941	ENSBTAT00000061252:590-941	-	7.04809	1.42037	6.81778	OK	5.484581493	
CUFF.5889	-	-	CUFF.5889	-	-	ENSBTAT00000044559	0-479	ENSBTAT00000044559:0-479	-	7.0512	2.49795	7.70202	OK	5.487001588	
CUFF.7323	-	-	CUFF.7323	-	-	ENSBTAT00000023465	33-2222	ENSBTAT00000023465:33-2222	-	7.05492	5.51161	8.29018	OK	5.489896364	
CUFF.3475	-	-	CUFF.3475	-	-	ENSBTAT00000038632	926-5375	ENSBTAT00000038632:926-5375	-	7.05715	6.096	7.88894	OK	5.491631673	
CUFF.13818	-	-	CUFF.13818	-	-	ENSBTAT00000002946	3-1725	ENSBTAT00000002946:3-1725	-	7.05771	5.26923	8.33812	OK	5.492067446	
CUFF.10705	-	-	CUFF.10705	-	-	ENSBTAT00000035207	22-981	ENSBTAT00000035207:22-981	-	7.05863	4.26289	8.4218	OK	5.492783359	
CUFF.2856	-	-	CUFF.2856	-	-	ENSBTAT00000040344	33-1655	ENSBTAT00000040344:33-1655	-	7.06323	5.16377	8.48334	OK	5.496362921	
CUFF.9577	-	-	CUFF.9577	-	-	ENSBTAT00000055187	366-2524	ENSBTAT00000055187:366-2524	-	7.06482	5.49837	8.27066	OK	5.497600204	
CUFF.1035	-	-	CUFF.1035	-	-	ENSBTAT00000013589	24-4200	ENSBTAT00000013589:24-4200	-	7.06525	6.06473	8.02264	OK	5.497934815	
CUFF.3756	-	-	CUFF.3756	-	-	ENSBTAT00000009765	2-1863	ENSBTAT00000009765:2-1863	-	7.06745	5.35787	8.14396	OK	5.49964678	
CUFF.1521	-	-	CUFF.1521	-	-	ENSBTAT00000064450	1180-1870	ENSBTAT00000064450:1180-1870	-	7.06756	3.61268	8.38142	OK	5.499732378	
CUFF.13063	-	-	CUFF.13063	-	-	ENSBTAT00000030613	0-690	ENSBTAT00000030613:0-690	-	7.06756	3.61268	8.38142	OK	5.499732378	
CUFF.1150	-	-	CUFF.1150	-	-	ENSBTAT00000061054	67-1475	ENSBTAT00000061054:67-1475	-	7.07649	4.95717	8.49801	OK	5.506681397	
CUFF.6506	-	-	CUFF.6506	-	-	ENSBTAT00000052640	9-1586	ENSBTAT00000052640:9-1586	-	7.07693	5.18467	8.4725	OK	5.50702379	
CUFF.7158	-	-	CUFF.7158	-	-	ENSBTAT00000022157	6-963	ENSBTAT00000022157:6-963	-	7.07754	4.2718	8.4394	OK	5.507498471	
CUFF.10586	-	-	CUFF.10586	-	-	ENSBTAT00000006835	5-483	ENSBTAT00000006835:5-483	-	7.07755	2.50318	7.71814	OK	5.507506253	
CUFF.13014	-	-	CUFF.13014	-	-	ENSBTAT00000010852	0-886	ENSBTAT00000010852:0-886	-	7.08339	4.16396	7.87776	OK	5.51205074	
CUFF.10534	-	-	CUFF.10534	-	-	ENSBTAT00000016078	270-1353	ENSBTAT00000016078:270-1353	-	7.08398	4.51135	8.65442	OK	5.512509858	
CUFF.7876	-	-	CUFF.7876	-	-	ENSBTAT00000006632	1-535	ENSBTAT00000006632:1-535	-	7.08526	2.80084	7.84236	OK	5.51350591	
CUFF.12407	-	-	CUFF.12407	-	-	ENSBTAT00000020211	0-1349	ENSBTAT00000020211:0-1349	-	7.09289	4.95224	8.64794	OK	5.519443314	
CUFF.5832	-	-	CUFF.5832	-	-	ENSBTAT00000000962	27-968	ENSBTAT00000000962:27-968	-	7.09606	4.34443	8.5829	OK	5.521910099	
CUFF.11846	-	-	CUFF.11846	-	-	ENSBTAT00000011532	34-1579	ENSBTAT00000011532:34-1579	-	7.09719	5.16298	8.51891	OK	5.522789426	
CUFF.13961	-	-	CUFF.13961	-	-	ENSBTAT00000065279	2-1392	ENSBTAT00000065279:2-1392	-	7.09995	5.02137	8.39285	OK	5.524937163	
CUFF.2945	-	-	CUFF.2945	-	-	ENSBTAT00000036664	1-843	ENSBTAT00000036664:1-843	-	7.10324	4.02629	8.28943	OK	5.527497328	
CUFF.6419	-	-	CUFF.6419	-	-	ENSBTAT00000012594	13-1304	ENSBTAT00000012594:13-1304	-	7.1045	4.86578	8.65028	OK	5.528477817	
CUFF.13632	-	-	CUFF.13632	-	-	ENSBTAT00000035678	0-3943	ENSBTAT00000035678:0-3943	-	7.10559	6.06908	8.14269	OK	5.529326017	
CUFF.8268	-	-	CUFF.8268	-	-	ENSBTAT00000039356	0-1922	ENSBTAT00000039356:0-1922	-	7.10684	5.39534	8.3524	OK	5.530298724	
CUFF.5375	-	-	CUFF.5375	-	-	ENSBTAT00000017887	455-988	ENSBTAT00000017887:455-988	-	7.10722	2.8061	7.85707	OK	5.530594427	
CUFF.3454	-	-	CUFF.3454	-	-	ENSBTAT00000003784	0-1823	ENSBTAT00000003784:0-1823	-	7.11032	5.36016	8.42311	OK	5.533006741	
CUFF.12605	-	-	CUFF.12605	-	-	ENSBTAT00000007964	2-647	ENSBTAT00000007964:2-647	-	7.11106	3.40096	8.5024	OK	5.533582583	
CUFF.4404	-	-	CUFF.4404	-	-	ENSBTAT00000020062	40-3335	ENSBTAT00000020062:40-3335	-	7.11134	5.93115	8.29151	OK	5.53380047	
