tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	TPM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.453	-	-	CUFF.453	-	-	ENSMUST00000066587	1177-1673	-	243.913	33.62062069	87.9794	279.935	OK
CUFF.1631	-	-	CUFF.1631	-	-	ENSMUST00000057885	58-554	-	243.913	33.62062069	87.9794	279.935	OK
CUFF.664	-	-	CUFF.664	-	-	ENSMUST00000117268	369-930	-	243.952	33.62599639	106.071	282.857	OK
CUFF.2016	-	-	CUFF.2016	-	-	ENSMUST00000033930	673-1120	-	244.12	33.64915327	79.874	266.247	OK
CUFF.311	-	-	CUFF.311	-	-	ENSMUST00000045289	20-548	-	244.31	33.6753426	97.6742	270.482	OK
CUFF.1227	-	-	CUFF.1227	-	-	ENSMUST00000166123	292-657	-	244.587	33.71352389	54.3435	260.849	OK
CUFF.1386	-	-	CUFF.1386	-	-	ENSMUST00000033933	4-1083	-	244.613	33.71710769	154.418	308.836	OK
CUFF.42	-	-	CUFF.42	-	-	ENSMUST00000024811	8-940	-	244.962	33.76521336	144.722	297.956	OK
CUFF.2348	-	-	CUFF.2348	-	-	ENSMUST00000027727	29-637	-	245.028	33.7743107	110.921	300.14	OK
CUFF.1355	-	-	CUFF.1355	-	-	ENSMUST00000034085	19-465	-	245.125	33.78768104	80.053	266.843	OK
CUFF.1957	-	-	CUFF.1957	-	-	ENSMUST00000069330	538-984	-	245.125	33.78768104	80.053	266.843	OK
CUFF.2058	-	-	CUFF.2058	-	-	ENSMUST00000102582	708-2171	-	245.628	33.85701385	173.543	311.834	OK
CUFF.1255	-	-	CUFF.1255	-	-	ENSMUST00000005548	215-854	-	245.804	33.88127344	117.957	291.788	OK
CUFF.843	-	-	CUFF.843	-	-	ENSMUST00000164884	60-489	-	246.008	33.90939251	73.9781	268.17	OK
CUFF.1293	-	-	CUFF.1293	-	-	ENSMUST00000161605	90-454	-	246.076	33.91876553	54.4928	261.565	OK
CUFF.782	-	-	CUFF.782	-	-	ENSMUST00000057288	223-668	-	246.139	33.92744936	80.2329	267.443	OK
CUFF.2514	-	-	CUFF.2514	-	-	ENSMUST00000022256	395-888	-	246.438	33.96866309	88.5148	281.638	OK
CUFF.442	-	-	CUFF.442	-	-	ENSMUST00000034131	529-909	-	246.567	33.98644427	62.638	240.112	OK
CUFF.838	-	-	CUFF.838	-	-	ENSMUST00000169687	2-704	-	246.571	33.98699563	124.324	310.811	OK
CUFF.1168	-	-	CUFF.1168	-	-	ENSMUST00000087614	155-551	-	246.846	34.02490123	60.1072	270.482	OK
CUFF.2269	-	-	CUFF.2269	-	-	ENSMUST00000060067	26-1353	-	247.113	34.06170413	170.402	313.898	OK
CUFF.845	-	-	CUFF.845	-	-	ENSMUST00000082428	5-1348	-	247.125	34.0633582	171.326	319.02	OK
CUFF.1642	-	-	CUFF.1642	-	-	ENSMUST00000008812	6-450	-	247.162	34.06845822	80.4136	268.045	OK
CUFF.387	-	-	CUFF.387	-	-	ENSMUST00000071739	170-967	-	247.208	34.0747988	134.393	308.605	OK
CUFF.2350	-	-	CUFF.2350	-	-	ENSMUST00000112237	763-1126	-	247.583	34.12648826	54.6429	262.286	OK
CUFF.2375	-	-	CUFF.2375	-	-	ENSMUST00000027726	499-862	-	247.583	34.12648826	54.6429	262.286	OK
CUFF.676	-	-	CUFF.676	-	-	ENSMUST00000046983	44-967	-	248.025	34.18741292	146.133	300.861	OK
CUFF.2381	-	-	CUFF.2381	-	-	ENSMUST00000042055	233-676	-	248.192	34.21043196	80.5952	268.651	OK
CUFF.2528	-	-	CUFF.2528	-	-	ENSMUST00000078084	8-850	-	248.424	34.24241051	141.345	306.247	OK
CUFF.1053	-	-	CUFF.1053	-	-	ENSMUST00000042780	2212-2734	-	248.908	34.30912438	98.7968	273.591	OK
CUFF.1438	-	-	CUFF.1438	-	-	ENSMUST00000031038	347-709	-	249.107	34.33655426	54.7938	263.01	OK
CUFF.2295	-	-	CUFF.2295	-	-	ENSMUST00000103221	600-1153	-	249.532	34.39513565	107.606	286.949	OK
CUFF.2784	-	-	CUFF.2784	-	-	ENSMUST00000032909	1203-2010	-	249.684	34.41608711	137.643	309.697	OK
CUFF.1256	-	-	CUFF.1256	-	-	ENSMUST00000025293	2-666	-	249.687	34.41650063	125.465	298.725	OK
CUFF.1349	-	-	CUFF.1349	-	-	ENSMUST00000067927	0-664	-	249.687	34.41650063	125.465	298.725	OK
CUFF.1101	-	-	CUFF.1101	-	-	ENSMUST00000096255	54-845	-	249.732	34.42270337	135.412	310.946	OK
CUFF.797	-	-	CUFF.797	-	-	ENSMUST00000111432	0-632	-	249.817	34.43441964	119.263	295.02	OK
CUFF.1873	-	-	CUFF.1873	-	-	ENSMUST00000031492	102-591	-	249.887	34.44406834	89.2389	283.942	OK
CUFF.2085	-	-	CUFF.2085	-	-	ENSMUST00000014750	430-919	-	249.887	34.44406834	89.2389	283.942	OK
CUFF.491	-	-	CUFF.491	-	-	ENSMUST00000022378	235-930	-	250.081	34.47080903	125.576	313.941	OK
CUFF.2216	-	-	CUFF.2216	-	-	ENSMUST00000108718	37-478	-	250.28	34.49823891	80.9607	269.869	OK
CUFF.483	-	-	CUFF.483	-	-	ENSMUST00000020843	1305-1936	-	250.401	34.51491737	119.452	295.487	OK
CUFF.985	-	-	CUFF.985	-	-	ENSMUST00000046426	1959-2384	-	250.441	34.52043092	74.6743	270.694	OK
CUFF.1547	-	-	CUFF.1547	-	-	ENSMUST00000032425	261-781	-	250.48	34.52580662	99.1768	274.644	OK
CUFF.1257	-	-	CUFF.1257	-	-	ENSMUST00000102855	27-1574	-	250.939	34.58907453	179.506	307.724	OK
CUFF.1632	-	-	CUFF.1632	-	-	ENSMUST00000120094	29-548	-	251.273	34.63511261	99.3679	275.173	OK
CUFF.1995	-	-	CUFF.1995	-	-	ENSMUST00000075175	23-510	-	251.649	34.68693992	89.6054	285.108	OK
CUFF.2562	-	-	CUFF.2562	-	-	ENSMUST00000117440	70-1219	-	251.676	34.69066156	165.726	321.095	OK
CUFF.2593	-	-	CUFF.2593	-	-	ENSMUST00000021089	0-928	-	251.788	34.70609948	149.62	320.615	OK
CUFF.339	-	-	CUFF.339	-	-	ENSMUST00000058735	255-647	-	252.041	34.74097264	60.7205	273.242	OK
CUFF.576	-	-	CUFF.576	-	-	ENSMUST00000089230	399-791	-	252.041	34.74097264	60.7205	273.242	OK
CUFF.2785	-	-	CUFF.2785	-	-	ENSMUST00000032909	2094-2752	-	252.981	34.8705409	126.609	301.449	OK
CUFF.742	-	-	CUFF.742	-	-	ENSMUST00000137329	130-537	-	253.048	34.87977608	77.9769	282.666	OK
CUFF.1127	-	-	CUFF.1127	-	-	ENSMUST00000128616	114-521	-	253.048	34.87977608	77.9769	282.666	OK
CUFF.2836	-	-	CUFF.2836	-	-	ENSMUST00000002466	4-411	-	253.048	34.87977608	77.9769	282.666	OK
CUFF.1464	-	-	CUFF.1464	-	-	ENSMUST00000040518	2-895	-	253.062	34.88170582	146.6	310.969	OK
CUFF.2001	-	-	CUFF.2001	-	-	ENSMUST00000030296	58-512	-	253.125	34.89038966	87.3805	270.879	OK
CUFF.2366	-	-	CUFF.2366	-	-	ENSMUST00000034740	674-1723	-	253.29	34.91313302	158.834	317.668	OK
CUFF.685	-	-	CUFF.685	-	-	ENSMUST00000105031	128-519	-	253.373	34.92457362	60.8758	273.941	OK
CUFF.218	-	-	CUFF.218	-	-	ENSMUST00000050148	25-463	-	253.479	34.93918451	81.5152	271.717	OK
CUFF.2663	-	-	CUFF.2663	-	-	ENSMUST00000144258	2198-2808	-	253.576	34.95255485	117.061	286.15	OK
CUFF.926	-	-	CUFF.926	-	-	ENSMUST00000060805	2082-2551	-	253.766	34.97874418	93.0444	287.592	OK
CUFF.1754	-	-	CUFF.1754	-	-	ENSMUST00000102973	2049-2408	-	253.788	34.98177663	55.2517	265.208	OK
CUFF.2373	-	-	CUFF.2373	-	-	ENSMUST00000030385	68-427	-	253.788	34.98177663	55.2517	265.208	OK
CUFF.2245	-	-	CUFF.2245	-	-	ENSMUST00000072503	114-536	-	253.871	34.99321723	75.2052	272.619	OK
CUFF.704	-	-	CUFF.704	-	-	ENSMUST00000029446	1495-2026	-	254.177	35.03539584	104.593	283.896	OK
CUFF.2651	-	-	CUFF.2651	-	-	ENSMUST00000024338	7-912	-	254.387	35.06434194	149.039	306.845	OK
CUFF.328	-	-	CUFF.328	-	-	ENSMUST00000122916	10-447	-	254.563	35.08860153	81.7017	272.339	OK
CUFF.1316	-	-	CUFF.1316	-	-	ENSMUST00000033898	2919-3309	-	254.719	35.11010435	61.0319	274.644	OK
CUFF.1253	-	-	CUFF.1253	-	-	ENSMUST00000056355	11-899	-	254.909	35.13629368	147.425	312.72	OK
CUFF.951	-	-	CUFF.951	-	-	ENSMUST00000025918	580-1001	-	255.035	35.15366134	75.3838	273.266	OK
CUFF.1414	-	-	CUFF.1414	-	-	ENSMUST00000005234	124-498	-	255.112	35.16427491	63.6429	243.964	OK
CUFF.2103	-	-	CUFF.2103	-	-	ENSMUST00000028607	70-662	-	255.112	35.16427491	113.919	308.252	OK
CUFF.1605	-	-	CUFF.1605	-	-	ENSMUST00000172785	0-654	-	255.226	35.1799885	127.383	303.293	OK
CUFF.2802	-	-	CUFF.2802	-	-	ENSMUST00000081650	241-1190	-	255.337	35.19528859	154.67	292.619	OK
CUFF.766	-	-	CUFF.766	-	-	ENSMUST00000003572	12-790	-	255.38	35.20121564	137.675	316.142	OK
CUFF.1741	-	-	CUFF.1741	-	-	ENSMUST00000046094	191-549	-	255.385	35.20190484	55.4061	265.949	OK
CUFF.2374	-	-	CUFF.2374	-	-	ENSMUST00000102672	1308-1666	-	255.385	35.20190484	55.4061	265.949	OK
CUFF.1002	-	-	CUFF.1002	-	-	ENSMUST00000074519	21-1156	-	255.457	35.21182922	167.771	325.055	OK
CUFF.1372	-	-	CUFF.1372	-	-	ENSMUST00000041353	266-655	-	256.079	35.29756481	61.1888	275.35	OK
CUFF.2613	-	-	CUFF.2613	-	-	ENSMUST00000111183	54-598	-	256.122	35.30349187	109.386	291.697	OK
CUFF.1049	-	-	CUFF.1049	-	-	ENSMUST00000068505	1103-1585	-	256.163	35.30914325	90.5349	288.065	OK
CUFF.2808	-	-	CUFF.2808	-	-	ENSMUST00000156390	19-578	-	256.474	35.35201105	106.451	298.063	OK
CUFF.1856	-	-	CUFF.1856	-	-	ENSMUST00000063136	1418-1791	-	256.591	35.36813816	63.8135	244.618	OK
CUFF.1109	-	-	CUFF.1109	-	-	ENSMUST00000030698	454-811	-	257.001	35.42465198	55.5613	266.694	OK
CUFF.2720	-	-	CUFF.2720	-	-	ENSMUST00000085701	221-702	-	257.085	35.43623042	90.7231	288.664	OK
CUFF.856	-	-	CUFF.856	-	-	ENSMUST00000019608	0-1190	-	257.3	35.46586571	170.017	326.7	OK
CUFF.1003	-	-	CUFF.1003	-	-	ENSMUST00000049093	396-1169	-	257.621	35.51011189	138.565	318.187	OK
CUFF.2640	-	-	CUFF.2640	-	-	ENSMUST00000024932	3-468	-	257.644	35.51328218	93.8447	290.066	OK
CUFF.1572	-	-	CUFF.1572	-	-	ENSMUST00000029476	19-391	-	258.087	35.57434467	63.9851	245.276	OK
CUFF.552	-	-	CUFF.552	-	-	ENSMUST00000030164	25-674	-	258.089	35.57462035	128.364	305.63	OK
CUFF.1067	-	-	CUFF.1067	-	-	ENSMUST00000022060	18-513	-	258.346	35.61004486	96.1715	296.529	OK
CUFF.1475	-	-	CUFF.1475	-	-	ENSMUST00000059680	4-468	-	258.632	35.6494667	94.047	290.691	OK
CUFF.2110	-	-	CUFF.2110	-	-	ENSMUST00000161769	124-480	-	258.637	35.65015589	55.7173	267.443	OK
CUFF.1740	-	-	CUFF.1740	-	-	ENSMUST00000169613	46-602	-	258.655	35.65263698	107.025	299.671	OK
CUFF.2192	-	-	CUFF.2192	-	-	ENSMUST00000171845	59-538	-	258.949	35.69316152	91.1019	289.87	OK
CUFF.1585	-	-	CUFF.1585	-	-	ENSMUST00000020576	285-871	-	259.111	35.71549137	115.086	311.408	OK
CUFF.2846	-	-	CUFF.2846	-	-	ENSMUST00000177312	9-503	-	259.234	35.73244552	96.3662	297.129	OK
CUFF.2113	-	-	CUFF.2113	-	-	ENSMUST00000082223	275-876	-	259.313	35.74333477	118.814	290.435	OK
CUFF.595	-	-	CUFF.595	-	-	ENSMUST00000096246	33-481	-	259.33	35.74567802	88.5507	274.507	OK
CUFF.1050	-	-	CUFF.1050	-	-	ENSMUST00000042780	133-535	-	259.387	35.75353482	78.9467	286.182	OK
CUFF.2008	-	-	CUFF.2008	-	-	ENSMUST00000092915	1254-1976	-	260.007	35.83899474	137.364	318.685	OK
CUFF.281	-	-	CUFF.281	-	-	ENSMUST00000023203	941-1327	-	260.245	35.87180032	61.6644	277.49	OK
CUFF.1278	-	-	CUFF.1278	-	-	ENSMUST00000015100	435-943	-	260.343	35.8853085	101.52	281.131	OK
CUFF.892	-	-	CUFF.892	-	-	ENSMUST00000030134	9-456	-	260.394	35.89233827	88.7488	275.121	OK
CUFF.2572	-	-	CUFF.2572	-	-	ENSMUST00000036872	649-1050	-	260.692	35.93341416	79.1436	286.896	OK
CUFF.600	-	-	CUFF.600	-	-	ENSMUST00000112311	8-546	-	260.713	35.93630877	110.606	294.95	OK
CUFF.2844	-	-	CUFF.2844	-	-	ENSMUST00000038374	1629-2167	-	260.713	35.93630877	110.606	294.95	OK
CUFF.1675	-	-	CUFF.1675	-	-	ENSMUST00000089449	428-905	-	260.841	35.95395211	91.4839	291.085	OK
CUFF.1928	-	-	CUFF.1928	-	-	ENSMUST00000114863	246-799	-	260.874	35.95850078	107.606	301.297	OK
CUFF.1935	-	-	CUFF.1935	-	-	ENSMUST00000024956	12-565	-	260.874	35.95850078	107.606	301.297	OK
CUFF.1042	-	-	CUFF.1042	-	-	ENSMUST00000170715	1-873	-	261.008	35.97697115	150.13	318.458	OK
CUFF.832	-	-	CUFF.832	-	-	ENSMUST00000096243	584-954	-	261.13	35.99378746	64.3309	246.602	OK
CUFF.1978	-	-	CUFF.1978	-	-	ENSMUST00000036125	4-587	-	261.158	35.99764694	115.678	313.011	OK
CUFF.1194	-	-	CUFF.1194	-	-	ENSMUST00000106392	42-1065	-	261.323	36.0203903	162.871	325.742	OK
CUFF.1550	-	-	CUFF.1550	-	-	ENSMUST00000025955	2728-3250	-	261.354	36.0246633	106.397	288.791	OK
CUFF.251	-	-	CUFF.251	-	-	ENSMUST00000107796	497-943	-	261.467	36.04023906	88.9478	275.738	OK
CUFF.177	-	-	CUFF.177	-	-	ENSMUST00000037881	200-676	-	261.797	36.08572579	91.6761	291.697	OK
CUFF.2386	-	-	CUFF.2386	-	-	ENSMUST00000095427	581-1163	-	261.848	36.09275556	115.877	313.549	OK
CUFF.2632	-	-	CUFF.2632	-	-	ENSMUST00000017851	42-1410	-	262.256	36.1489937	182.694	324.79	OK
CUFF.369	-	-	CUFF.369	-	-	ENSMUST00000032824	53-982	-	262.373	36.16512081	158	298.918	OK
CUFF.1684	-	-	CUFF.1684	-	-	ENSMUST00000056028	352-812	-	262.661	36.20481832	94.8648	293.218	OK
CUFF.96	-	-	CUFF.96	-	-	ENSMUST00000139091	66-450	-	263.095	36.26464026	61.9855	278.935	OK
CUFF.1478	-	-	CUFF.1478	-	-	ENSMUST00000094361	1340-2191	-	263.346	36.29923774	149.173	363.61	OK
CUFF.822	-	-	CUFF.822	-	-	ENSMUST00000020630	1843-2468	-	263.369	36.30240803	126.946	336.408	OK
CUFF.1184	-	-	CUFF.1184	-	-	ENSMUST00000064062	1460-1889	-	263.58	36.33149197	83.2253	277.418	OK
CUFF.1017	-	-	CUFF.1017	-	-	ENSMUST00000019917	324-677	-	263.664	36.34307041	56.1908	269.716	OK
CUFF.1295	-	-	CUFF.1295	-	-	ENSMUST00000020034	476-829	-	263.664	36.34307041	56.1908	269.716	OK
CUFF.1437	-	-	CUFF.1437	-	-	ENSMUST00000021595	786-1245	-	263.688	36.34637854	95.0715	293.857	OK
CUFF.1362	-	-	CUFF.1362	-	-	ENSMUST00000185374	323-1352	-	264.229	36.42094921	165.777	312.277	OK
CUFF.1706	-	-	CUFF.1706	-	-	ENSMUST00000164667	32-400	-	264.243	36.42287895	64.6805	247.942	OK
CUFF.2285	-	-	CUFF.2285	-	-	ENSMUST00000052725	1-369	-	264.243	36.42287895	64.6805	247.942	OK
CUFF.1638	-	-	CUFF.1638	-	-	ENSMUST00000022310	10-393	-	264.544	36.46436836	62.1474	279.663	OK
CUFF.587	-	-	CUFF.587	-	-	ENSMUST00000081946	10-1053	-	264.548	36.46491971	167.355	323.299	OK
CUFF.1719	-	-	CUFF.1719	-	-	ENSMUST00000059018	476-874	-	264.686	36.48394144	79.7402	289.058	OK
CUFF.2631	-	-	CUFF.2631	-	-	ENSMUST00000109072	13-486	-	264.709	36.48711172	92.2575	293.547	OK
CUFF.1131	-	-	CUFF.1131	-	-	ENSMUST00000034983	4-836	-	264.994	36.52639572	152.58	348.073	OK
CUFF.2215	-	-	CUFF.2215	-	-	ENSMUST00000000349	0-1429	-	265.387	36.58056628	188.776	333.134	OK
CUFF.1839	-	-	CUFF.1839	-	-	ENSMUST00000078528	29-830	-	265.464	36.59117985	148.58	321.922	OK
CUFF.2204	-	-	CUFF.2204	-	-	ENSMUST00000020984	513-1015	-	265.571	36.60592858	102.733	284.491	OK
CUFF.699	-	-	CUFF.699	-	-	ENSMUST00000037099	17-758	-	265.574	36.60634209	139.196	315.867	OK
CUFF.521	-	-	CUFF.521	-	-	ENSMUST00000174064	69-481	-	266.007	36.6660262	77.0305	279.236	OK
CUFF.708	-	-	CUFF.708	-	-	ENSMUST00000000727	218-630	-	266.007	36.6660262	77.0305	279.236	OK
CUFF.2125	-	-	CUFF.2125	-	-	ENSMUST00000145530	1-398	-	266.044	36.67112622	79.941	289.786	OK
CUFF.2428	-	-	CUFF.2428	-	-	ENSMUST00000161051	53-2131	-	266.622	36.75079692	206.181	322.635	OK
CUFF.1079	-	-	CUFF.1079	-	-	ENSMUST00000021930	7-953	-	267.05	36.80979183	163.547	314.514	OK
CUFF.1108	-	-	CUFF.1108	-	-	ENSMUST00000030698	2-353	-	267.117	36.81902702	56.511	271.253	OK
CUFF.2004	-	-	CUFF.2004	-	-	ENSMUST00000120173	1161-1512	-	267.117	36.81902702	56.511	271.253	OK
CUFF.2229	-	-	CUFF.2229	-	-	ENSMUST00000068532	19-445	-	267.126	36.82026756	83.8114	279.371	OK
CUFF.2438	-	-	CUFF.2438	-	-	ENSMUST00000047799	1221-1647	-	267.126	36.82026756	83.8114	279.371	OK
CUFF.20	-	-	CUFF.20	-	-	ENSMUST00000136579	10-510	-	267.361	36.85265963	103.144	285.629	OK
CUFF.1578	-	-	CUFF.1578	-	-	ENSMUST00000112617	410-806	-	267.416	36.86024075	80.1429	290.518	OK
CUFF.1059	-	-	CUFF.1059	-	-	ENSMUST00000089049	93-533	-	268.093	36.95355747	90.1608	279.498	OK
CUFF.1677	-	-	CUFF.1677	-	-	ENSMUST00000113582	47-546	-	268.265	36.9772657	103.351	286.202	OK
CUFF.1667	-	-	CUFF.1667	-	-	ENSMUST00000098799	1133-1617	-	268.468	37.00524693	98.3572	303.268	OK
CUFF.2513	-	-	CUFF.2513	-	-	ENSMUST00000043951	563-1106	-	268.552	37.01682537	109.588	306.845	OK
CUFF.2774	-	-	CUFF.2774	-	-	ENSMUST00000028241	44-823	-	268.717	37.03956874	147.683	346.291	OK
CUFF.569	-	-	CUFF.569	-	-	ENSMUST00000010421	6058-6453	-	268.802	37.05128502	80.3458	291.253	OK
CUFF.316	-	-	CUFF.316	-	-	ENSMUST00000092956	5096-5476	-	268.982	37.07609596	62.638	281.871	OK
CUFF.800	-	-	CUFF.800	-	-	ENSMUST00000070597	0-807	-	269.396	37.13316113	152.391	329.36	OK
CUFF.1196	-	-	CUFF.1196	-	-	ENSMUST00000098048	862-1359	-	270.091	37.22895894	103.767	287.353	OK
CUFF.2752	-	-	CUFF.2752	-	-	ENSMUST00000111115	40-478	-	270.377	37.26838078	90.5724	280.775	OK
CUFF.2536	-	-	CUFF.2536	-	-	ENSMUST00000027438	3-382	-	270.494	37.28450789	62.8033	282.615	OK
CUFF.1016	-	-	CUFF.1016	-	-	ENSMUST00000010550	2-351	-	270.657	37.30697558	56.8349	272.807	OK
CUFF.2756	-	-	CUFF.2756	-	-	ENSMUST00000111094	57-406	-	270.657	37.30697558	56.8349	272.807	OK
CUFF.2446	-	-	CUFF.2446	-	-	ENSMUST00000026672	712-1076	-	270.684	37.31069722	65.3913	250.667	OK
CUFF.2847	-	-	CUFF.2847	-	-	ENSMUST00000152383	5-369	-	270.684	37.31069722	65.3913	250.667	OK
CUFF.2560	-	-	CUFF.2560	-	-	ENSMUST00000141116	177-600	-	270.769	37.3224135	84.4058	281.353	OK
CUFF.562	-	-	CUFF.562	-	-	ENSMUST00000032998	75-732	-	271.024	37.35756233	132.84	332.099	OK
CUFF.2849	-	-	CUFF.2849	-	-	ENSMUST00000180575	455-863	-	271.187	37.38003002	77.7858	281.973	OK
CUFF.2765	-	-	CUFF.2765	-	-	ENSMUST00000155104	8-796	-	271.365	37.40456529	151.031	327.233	OK
CUFF.2167	-	-	CUFF.2167	-	-	ENSMUST00000002925	332-813	-	271.367	37.40484097	98.9706	305.159	OK
CUFF.144	-	-	CUFF.144	-	-	ENSMUST00000047226	52-2826	-	271.595	37.43626816	220.234	320.34	OK
CUFF.2082	-	-	CUFF.2082	-	-	ENSMUST00000001485	0-787	-	271.83	37.46866023	151.223	327.649	OK
CUFF.450	-	-	CUFF.450	-	-	ENSMUST00000023686	14-436	-	272.005	37.49278198	84.6058	282.019	OK
CUFF.2845	-	-	CUFF.2845	-	-	ENSMUST00000038374	556-1531	-	272.436	37.5521904	166.821	329.572	OK
CUFF.2676	-	-	CUFF.2676	-	-	ENSMUST00000034756	25-373	-	272.459	37.55536069	56.9982	273.591	OK
CUFF.1696	-	-	CUFF.1696	-	-	ENSMUST00000061242	7-545	-	272.563	37.5696959	110.606	309.697	OK
CUFF.875	-	-	CUFF.875	-	-	ENSMUST00000066379	27-651	-	273.424	37.68837492	133.507	317.874	OK
CUFF.1942	-	-	CUFF.1942	-	-	ENSMUST00000040992	2577-2954	-	273.566	37.707948	63.1364	284.114	OK
CUFF.2477	-	-	CUFF.2477	-	-	ENSMUST00000179869	2-1553	-	273.742	37.73220759	199.505	327.392	OK
CUFF.331	-	-	CUFF.331	-	-	ENSMUST00000074949	17-364	-	274.284	37.80691609	57.1624	274.38	OK
CUFF.1878	-	-	CUFF.1878	-	-	ENSMUST00000102774	18-1320	-	274.399	37.82276753	188.908	332.113	OK
CUFF.1790	-	-	CUFF.1790	-	-	ENSMUST00000074002	2641-3075	-	275.063	37.91429234	91.4072	283.362	OK
CUFF.1955	-	-	CUFF.1955	-	-	ENSMUST00000027367	328-704	-	275.128	37.92325185	63.3044	284.87	OK
CUFF.362	-	-	CUFF.362	-	-	ENSMUST00000047620	892-1816	-	275.202	37.93345191	167.441	322.003	OK
CUFF.1700	-	-	CUFF.1700	-	-	ENSMUST00000030455	0-967	-	275.29	37.9455817	168.201	332.299	OK
CUFF.425	-	-	CUFF.425	-	-	ENSMUST00000014913	0-722	-	275.301	37.94709793	142.859	324.179	OK
CUFF.1810	-	-	CUFF.1810	-	-	ENSMUST00000030939	689-1252	-	275.677	37.99892523	119.787	324.13	OK
CUFF.2565	-	-	CUFF.2565	-	-	ENSMUST00000020253	18-1171	-	275.677	37.99892523	182.355	333.743	OK
CUFF.1501	-	-	CUFF.1501	-	-	ENSMUST00000003207	50-2408	-	276.161	38.0656391	218.711	331.431	OK
CUFF.353	-	-	CUFF.353	-	-	ENSMUST00000078034	19-567	-	276.164	38.06605262	115.827	340.242	OK
CUFF.2498	-	-	CUFF.2498	-	-	ENSMUST00000036734	41-632	-	276.232	38.07542564	127.537	315.486	OK
CUFF.2209	-	-	CUFF.2209	-	-	ENSMUST00000020984	2938-3414	-	276.342	38.09058788	100.01	308.365	OK
CUFF.2624	-	-	CUFF.2624	-	-	ENSMUST00000032992	60-579	-	276.4	38.09858252	114.655	305.747	OK
CUFF.1172	-	-	CUFF.1172	-	-	ENSMUST00000113218	2395-2770	-	276.707	38.14089896	63.4732	285.629	OK
CUFF.1877	-	-	CUFF.1877	-	-	ENSMUST00000015981	5-1196	-	277.121	38.19796413	186.529	336.418	OK
CUFF.618	-	-	CUFF.618	-	-	ENSMUST00000097682	22-411	-	277.419	38.23904003	81.5851	295.746	OK
CUFF.1898	-	-	CUFF.1898	-	-	ENSMUST00000059052	249-609	-	277.43	38.24055625	66.1179	253.452	OK
CUFF.2508	-	-	CUFF.2508	-	-	ENSMUST00000002360	646-1092	-	277.809	38.29279708	97.8426	302.423	OK
CUFF.1044	-	-	CUFF.1044	-	-	ENSMUST00000058755	434-937	-	277.919	38.30795932	110.416	299.699	OK
CUFF.899	-	-	CUFF.899	-	-	ENSMUST00000018816	271-616	-	278.003	38.31953776	57.4938	275.97	OK
CUFF.1294	-	-	CUFF.1294	-	-	ENSMUST00000020034	1-346	-	278.003	38.31953776	57.4938	275.97	OK
CUFF.2377	-	-	CUFF.2377	-	-	ENSMUST00000028835	359-704	-	278.003	38.31953776	57.4938	275.97	OK
CUFF.279	-	-	CUFF.279	-	-	ENSMUST00000018737	1-903	-	278.189	38.34517573	167.127	321.06	OK
CUFF.1448	-	-	CUFF.1448	-	-	ENSMUST00000134479	248-1150	-	278.189	38.34517573	167.127	321.06	OK
CUFF.1291	-	-	CUFF.1291	-	-	ENSMUST00000000804	17-1446	-	278.333	38.36502449	197.104	338.686	OK
CUFF.1722	-	-	CUFF.1722	-	-	ENSMUST00000106676	34-465	-	278.684	38.41340583	92.0435	285.335	OK
CUFF.95	-	-	CUFF.95	-	-	ENSMUST00000026475	5-507	-	278.85	38.43628703	110.636	300.296	OK
CUFF.1821	-	-	CUFF.1821	-	-	ENSMUST00000166397	36-424	-	278.907	38.44414383	81.7953	296.508	OK
CUFF.2339	-	-	CUFF.2339	-	-	ENSMUST00000021062	1019-1848	-	278.944	38.44924386	157.917	334.976	OK
CUFF.1262	-	-	CUFF.1262	-	-	ENSMUST00000132981	20-593	-	278.95	38.45007089	124.62	304.627	OK
CUFF.2691	-	-	CUFF.2691	-	-	ENSMUST00000156816	64-423	-	279.166	38.47984402	66.3021	254.158	OK
CUFF.1730	-	-	CUFF.1730	-	-	ENSMUST00000185072	168-1152	-	279.458	38.52009289	173.358	326.558	OK
CUFF.417	-	-	CUFF.417	-	-	ENSMUST00000011526	497-998	-	279.786	38.56530394	110.856	300.896	OK
CUFF.253	-	-	CUFF.253	-	-	ENSMUST00000153904	30-616	-	279.84	38.57274722	128.625	318.178	OK
CUFF.2018	-	-	CUFF.2018	-	-	ENSMUST00000041968	8-352	-	279.898	38.58074186	57.6609	276.773	OK
CUFF.623	-	-	CUFF.623	-	-	ENSMUST00000168120	414-787	-	279.918	38.58349863	63.8135	287.161	OK
CUFF.1702	-	-	CUFF.1702	-	-	ENSMUST00000026050	36-721	-	279.976	38.59149327	144.784	335.898	OK
CUFF.1499	-	-	CUFF.1499	-	-	ENSMUST00000149349	2352-3207	-	279.99	38.59342301	162.395	347.989	OK
CUFF.2481	-	-	CUFF.2481	-	-	ENSMUST00000161986	942-1414	-	280.455	38.65751795	100.858	310.978	OK
CUFF.1315	-	-	CUFF.1315	-	-	ENSMUST00000033898	1188-1688	-	280.729	38.69528572	111.078	301.498	OK
CUFF.655	-	-	CUFF.655	-	-	ENSMUST00000179460	159-517	-	280.923	38.7220264	66.4873	254.868	OK
