tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length1	length2	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.15934	-	-	CUFF.15934	-	-	ENSCAFT00000019600	2067-2518	ENSCAFT00000019600:2067-2518	-	5.28246	1.45027	6.52624	OK	0.67787459
CUFF.19811	-	-	CUFF.19811	-	-	ENSCAFT00000000800	254-1159	ENSCAFT00000000800:254-1159	-	5.28251	3.01139	6.98642	OK	0.677881006
CUFF.6312	-	-	CUFF.6312	-	-	ENSCAFT00000009688	5-1075	ENSCAFT00000009688:5-1075	-	5.28307	3.26018	7.23353	OK	0.677952869
CUFF.786	-	-	CUFF.786	-	-	ENSCAFT00000044808	0-1008	ENSCAFT00000044808:0-1008	-	5.28371	3.13627	7.35401	OK	0.678034997
CUFF.21308	-	-	CUFF.21308	-	-	ENSCAFT00000025557	69-623	ENSCAFT00000025557:69-623	-	5.28522	2.1645	6.69029	OK	0.678228769
CUFF.11459	-	-	CUFF.11459	-	-	ENSCAFT00000007509	27-849	ENSCAFT00000007509:27-849	-	5.28639	2.78499	6.63092	OK	0.67837891
CUFF.13735	-	-	CUFF.13735	-	-	ENSCAFT00000046696	190-1713	ENSCAFT00000046696:190-1713	-	5.28689	3.65045	6.51354	OK	0.678443072
CUFF.18353	-	-	CUFF.18353	-	-	ENSCAFT00000022030	18-943	ENSCAFT00000022030:18-943	-	5.28717	2.94628	6.71752	OK	0.678479004
CUFF.13841	-	-	CUFF.13841	-	-	ENSCAFT00000042860	1636-2128	ENSCAFT00000042860:1636-2128	-	5.28746	1.77256	6.42552	OK	0.678516218
CUFF.8994	-	-	CUFF.8994	-	-	ENSCAFT00000048974	160-1188	ENSCAFT00000048974:160-1188	-	5.28775	3.18129	6.8928	OK	0.678553432
CUFF.1294	-	-	CUFF.1294	-	-	ENSCAFT00000046613	0-1564	ENSCAFT00000046613:0-1564	-	5.28782	3.69415	6.76099	OK	0.678562415
CUFF.2950	-	-	CUFF.2950	-	-	ENSCAFT00000050095	1090-3231	ENSCAFT00000050095:1090-3231	-	5.28847	4.02241	6.51732	OK	0.678645827
CUFF.9696	-	-	CUFF.9696	-	-	ENSCAFT00000049789	422-1017	ENSCAFT00000049789:422-1017	-	5.28862	2.19857	6.77892	OK	0.678665076
CUFF.5293	-	-	CUFF.5293	-	-	ENSCAFT00000044977	444-2152	ENSCAFT00000044977:444-2152	-	5.28891	3.76565	6.70158	OK	0.67870229
CUFF.8763	-	-	CUFF.8763	-	-	ENSCAFT00000020722	17-1024	ENSCAFT00000020722:17-1024	-	5.29028	3.13938	7.36131	OK	0.678878096
CUFF.15090	-	-	CUFF.15090	-	-	ENSCAFT00000009094	1515-3820	ENSCAFT00000009094:1515-3820	-	5.29075	4.06727	6.43196	OK	0.678938409
CUFF.15280	-	-	CUFF.15280	-	-	ENSCAFT00000044441	1539-3164	ENSCAFT00000044441:1539-3164	-	5.29097	3.75673	6.77554	OK	0.678966641
CUFF.5307	-	-	CUFF.5307	-	-	ENSCAFT00000022362	1578-2255	ENSCAFT00000022362:1578-2255	-	5.29365	2.41534	6.76295	OK	0.679310553
CUFF.19950	-	-	CUFF.19950	-	-	ENSCAFT00000012228	1375-2052	ENSCAFT00000012228:1375-2052	-	5.29365	2.41534	6.76295	OK	0.679310553
CUFF.8159	-	-	CUFF.8159	-	-	ENSCAFT00000008943	1748-2672	ENSCAFT00000008943:1748-2672	-	5.29451	2.94947	6.72479	OK	0.679420913
CUFF.2732	-	-	CUFF.2732	-	-	ENSCAFT00000045951	1537-3058	ENSCAFT00000045951:1537-3058	-	5.29491	3.65525	6.5221	OK	0.679472243
CUFF.3325	-	-	CUFF.3325	-	-	ENSCAFT00000049886	900-1371	ENSCAFT00000049886:900-1371	-	5.29503	1.85159	6.71201	OK	0.679487642
CUFF.17288	-	-	CUFF.17288	-	-	ENSCAFT00000032295	302-773	ENSCAFT00000032295:302-773	-	5.29503	1.85159	6.71201	OK	0.679487642
CUFF.16286	-	-	CUFF.16286	-	-	ENSCAFT00000026148	698-1416	ENSCAFT00000026148:698-1416	-	5.29556	2.58107	6.98408	OK	0.679555655
CUFF.8648	-	-	CUFF.8648	-	-	ENSCAFT00000002100	1231-1846	ENSCAFT00000002100:1231-1846	-	5.29649	2.30433	6.38121	OK	0.679674998
CUFF.14928	-	-	CUFF.14928	-	-	ENSCAFT00000024023	171-786	ENSCAFT00000024023:171-786	-	5.29649	2.30433	6.38121	OK	0.679674998
CUFF.5955	-	-	CUFF.5955	-	-	ENSCAFT00000021600	58-817	ENSCAFT00000021600:58-817	-	5.2972	2.7289	6.75043	OK	0.679766109
CUFF.7164	-	-	CUFF.7164	-	-	ENSCAFT00000031245	48-560	ENSCAFT00000031245:48-560	-	5.29804	1.91623	6.38744	OK	0.679873902
CUFF.5094	-	-	CUFF.5094	-	-	ENSCAFT00000029203	460-1116	ENSCAFT00000029203:460-1116	-	5.29841	2.49266	6.64709	OK	0.679921383
CUFF.16113	-	-	CUFF.16113	-	-	ENSCAFT00000023114	1580-2565	ENSCAFT00000023114:1580-2565	-	5.29972	3.09883	6.97236	OK	0.680089489
CUFF.9260	-	-	CUFF.9260	-	-	ENSCAFT00000047269	1547-2244	ENSCAFT00000047269:1547-2244	-	5.30001	2.50243	7.3509	OK	0.680126704
CUFF.477	-	-	CUFF.477	-	-	ENSCAFT00000042821	192-601	ENSCAFT00000042821:192-601	-	5.30013	1.33267	6.39681	OK	0.680142103
CUFF.11171	-	-	CUFF.11171	-	-	ENSCAFT00000044310	43-1501	ENSCAFT00000044310:43-1501	-	5.30013	3.66365	6.80392	OK	0.680142103
CUFF.21507	-	-	CUFF.21507	-	-	ENSCAFT00000006049	516-925	ENSCAFT00000006049:516-925	-	5.30013	1.33267	6.39681	OK	0.680142103
CUFF.4386	-	-	CUFF.4386	-	-	ENSCAFT00000045050	2929-4325	ENSCAFT00000045050:2929-4325	-	5.30145	3.5921	6.71566	OK	0.680311492
CUFF.4040	-	-	CUFF.4040	-	-	ENSCAFT00000045096	0-1252	ENSCAFT00000045096:0-1252	-	5.30175	3.48282	6.7915	OK	0.68034999
CUFF.12496	-	-	CUFF.12496	-	-	ENSCAFT00000003433	26-2059	ENSCAFT00000003433:26-2059	-	5.30274	3.96798	6.54181	OK	0.680477032
CUFF.7905	-	-	CUFF.7905	-	-	ENSCAFT00000017917	127-1173	ENSCAFT00000017917:127-1173	-	5.30417	3.23077	6.98262	OK	0.680660538
CUFF.9880	-	-	CUFF.9880	-	-	ENSCAFT00000020997	28-1115	ENSCAFT00000020997:28-1115	-	5.3048	3.20919	6.81954	OK	0.680741383
CUFF.16192	-	-	CUFF.16192	-	-	ENSCAFT00000045316	171-1792	ENSCAFT00000045316:171-1792	-	5.3059	3.766	6.79225	OK	0.680882541
CUFF.21596	-	-	CUFF.21596	-	-	ENSCAFT00000047969	76-1101	ENSCAFT00000047969:76-1101	-	5.30706	3.1906	6.91298	OK	0.681031399
CUFF.18991	-	-	CUFF.18991	-	-	ENSCAFT00000043389	1285-2392	ENSCAFT00000043389:1285-2392	-	5.30802	3.24969	6.89328	OK	0.681154591
CUFF.11662	-	-	CUFF.11662	-	-	ENSCAFT00000022666	3202-3775	ENSCAFT00000022666:3202-3775	-	5.30847	2.09273	6.65869	OK	0.681212338
CUFF.15109	-	-	CUFF.15109	-	-	ENSCAFT00000048260	280-853	ENSCAFT00000048260:280-853	-	5.30847	2.09273	6.65869	OK	0.681212338
CUFF.4037	-	-	CUFF.4037	-	-	ENSCAFT00000046516	68-1421	ENSCAFT00000046516:68-1421	-	5.31009	3.54512	6.84852	OK	0.681420225
CUFF.16972	-	-	CUFF.16972	-	-	ENSCAFT00000046550	4-659	ENSCAFT00000046550:4-659	-	5.31014	2.49647	6.65724	OK	0.681426641
CUFF.5419	-	-	CUFF.5419	-	-	ENSCAFT00000015283	606-1302	ENSCAFT00000015283:606-1302	-	5.31077	2.50603	7.36146	OK	0.681507487
CUFF.3572	-	-	CUFF.3572	-	-	ENSCAFT00000023032	2415-3501	ENSCAFT00000023032:2415-3501	-	5.31081	3.21215	6.82582	OK	0.68151262
CUFF.11177	-	-	CUFF.11177	-	-	ENSCAFT00000048207	556-1642	ENSCAFT00000048207:556-1642	-	5.31081	3.21215	6.82582	OK	0.68151262
CUFF.20392	-	-	CUFF.20392	-	-	ENSCAFT00000026573	1732-2510	ENSCAFT00000026573:1732-2510	-	5.31175	2.80237	7.42629	OK	0.681633246
CUFF.15890	-	-	CUFF.15890	-	-	ENSCAFT00000043695	2188-3253	ENSCAFT00000043695:2188-3253	-	5.31373	3.27549	7.26749	OK	0.68188733
CUFF.5461	-	-	CUFF.5461	-	-	ENSCAFT00000022433	14-1243	ENSCAFT00000022433:14-1243	-	5.31436	3.4593	6.6525	OK	0.681968175
CUFF.9788	-	-	CUFF.9788	-	-	ENSCAFT00000023560	803-1273	ENSCAFT00000023560:803-1273	-	5.31489	1.85553	6.72629	OK	0.682036188
CUFF.11109	-	-	CUFF.11109	-	-	ENSCAFT00000030770	1091-1602	ENSCAFT00000030770:1091-1602	-	5.31526	1.91998	6.39994	OK	0.682083668
CUFF.11967	-	-	CUFF.11967	-	-	ENSCAFT00000029252	89-682	ENSCAFT00000029252:89-682	-	5.31577	2.20598	6.80178	OK	0.682149114
CUFF.4690	-	-	CUFF.4690	-	-	ENSCAFT00000018170	40-674	ENSCAFT00000018170:40-674	-	5.31595	2.40721	6.53386	OK	0.682172213
CUFF.15322	-	-	CUFF.15322	-	-	ENSCAFT00000000448	3-719	ENSCAFT00000000448:3-719	-	5.31622	2.58828	7.00358	OK	0.682206861
CUFF.19097	-	-	CUFF.19097	-	-	ENSCAFT00000026022	1565-3552	ENSCAFT00000026022:1565-3552	-	5.31726	3.95012	6.58353	OK	0.682340319
CUFF.14780	-	-	CUFF.14780	-	-	ENSCAFT00000015718	426-1408	ENSCAFT00000015718:426-1408	-	5.32013	3.10829	6.99366	OK	0.682708614
CUFF.4735	-	-	CUFF.4735	-	-	ENSCAFT00000013501	20-592	ENSCAFT00000013501:20-592	-	5.32287	2.09639	6.67033	OK	0.683060226
CUFF.3776	-	-	CUFF.3776	-	-	ENSCAFT00000006548	3075-3565	ENSCAFT00000006548:3075-3565	-	5.32436	1.77979	6.45175	OK	0.683251431
CUFF.7924	-	-	CUFF.7924	-	-	ENSCAFT00000049700	10-500	ENSCAFT00000049700:10-500	-	5.32436	1.77979	6.45175	OK	0.683251431
CUFF.10589	-	-	CUFF.10589	-	-	ENSCAFT00000006420	10-500	ENSCAFT00000006420:10-500	-	5.32436	1.77979	6.45175	OK	0.683251431
CUFF.12128	-	-	CUFF.12128	-	-	ENSCAFT00000030285	1068-1517	ENSCAFT00000030285:1068-1517	-	5.32547	1.45673	6.55531	OK	0.683393872
CUFF.21463	-	-	CUFF.21463	-	-	ENSCAFT00000022259	733-1141	ENSCAFT00000022259:733-1141	-	5.32594	1.33594	6.41249	OK	0.683454185
CUFF.5824	-	-	CUFF.5824	-	-	ENSCAFT00000049968	3697-4637	ENSCAFT00000049968:3697-4637	-	5.32749	3.01523	6.84226	OK	0.68365309
CUFF.6771	-	-	CUFF.6771	-	-	ENSCAFT00000050163	320-1812	ENSCAFT00000050163:320-1812	-	5.32948	3.65323	6.86807	OK	0.683908458
CUFF.7513	-	-	CUFF.7513	-	-	ENSCAFT00000045574	2394-4561	ENSCAFT00000045574:2394-4561	-	5.32948	4.07476	6.59004	OK	0.683908458
CUFF.17783	-	-	CUFF.17783	-	-	ENSCAFT00000013078	151-1254	ENSCAFT00000013078:151-1254	-	5.33163	3.26147	6.91828	OK	0.684184358
CUFF.13613	-	-	CUFF.13613	-	-	ENSCAFT00000030212	1414-2823	ENSCAFT00000030212:1414-2823	-	5.3347	3.63632	6.8858	OK	0.684578317
CUFF.4299	-	-	CUFF.4299	-	-	ENSCAFT00000016982	1499-3766	ENSCAFT00000016982:1499-3766	-	5.33535	4.08736	6.53978	OK	0.684661729
CUFF.14393	-	-	CUFF.14393	-	-	ENSCAFT00000024019	491-2758	ENSCAFT00000024019:491-2758	-	5.33535	4.08736	6.53978	OK	0.684661729
CUFF.12237	-	-	CUFF.12237	-	-	ENSCAFT00000045573	561-1316	ENSCAFT00000045573:561-1316	-	5.33561	2.74336	6.7862	OK	0.684695093
CUFF.20028	-	-	CUFF.20028	-	-	ENSCAFT00000012262	141-1141	ENSCAFT00000012262:141-1141	-	5.33677	3.16136	7.41284	OK	0.684843951
CUFF.1785	-	-	CUFF.1785	-	-	ENSCAFT00000002213	1271-2373	ENSCAFT00000002213:1271-2373	-	5.33756	3.26443	6.92456	OK	0.684945328
CUFF.9938	-	-	CUFF.9938	-	-	ENSCAFT00000011205	39-998	ENSCAFT00000011205:39-998	-	5.3378	3.06917	7.04772	OK	0.684976126
CUFF.2639	-	-	CUFF.2639	-	-	ENSCAFT00000010112	1238-1870	ENSCAFT00000010112:1238-1870	-	5.34075	2.41483	6.55454	OK	0.685354687
CUFF.7702	-	-	CUFF.7702	-	-	ENSCAFT00000012996	2995-3627	ENSCAFT00000012996:2995-3627	-	5.34075	2.41483	6.55454	OK	0.685354687
CUFF.13006	-	-	CUFF.13006	-	-	ENSCAFT00000018140	1240-1729	ENSCAFT00000018140:1240-1729	-	5.343	1.78343	6.46494	OK	0.685643419
CUFF.2324	-	-	CUFF.2324	-	-	ENSCAFT00000045185	11695-12286	ENSCAFT00000045185:11695-12286	-	5.34319	2.21345	6.8248	OK	0.685667801
CUFF.17499	-	-	CUFF.17499	-	-	ENSCAFT00000044330	875-1568	ENSCAFT00000044330:875-1568	-	5.34331	2.51688	7.39333	OK	0.6856832
CUFF.5236	-	-	CUFF.5236	-	-	ENSCAFT00000038819	783-1680	ENSCAFT00000038819:783-1680	-	5.34344	3.03825	7.04873	OK	0.685699882
CUFF.11145	-	-	CUFF.11145	-	-	ENSCAFT00000012850	1157-3910	ENSCAFT00000012850:1157-3910	-	5.3445	4.23695	6.41482	OK	0.685835907
CUFF.20694	-	-	CUFF.20694	-	-	ENSCAFT00000016206	2-Jan	ENSCAFT00000016206:1-3202	-	5.34581	4.32507	6.33436	OK	0.686004014
CUFF.17574	-	-	CUFF.17574	-	-	ENSCAFT00000026445	23-1144	ENSCAFT00000026445:23-1144	-	5.34584	3.30635	6.80719	OK	0.686007864
CUFF.10159	-	-	CUFF.10159	-	-	ENSCAFT00000019353	1571-2121	ENSCAFT00000019353:1571-2121	-	5.34621	2.18025	6.73894	OK	0.686055344
CUFF.13683	-	-	CUFF.13683	-	-	ENSCAFT00000028631	1-551	ENSCAFT00000028631:1-551	-	5.34621	2.18025	6.73894	OK	0.686055344
CUFF.3296	-	-	CUFF.3296	-	-	ENSCAFT00000047954	1924-2739	ENSCAFT00000047954:1924-2739	-	5.34689	2.80891	6.68787	OK	0.686142605
CUFF.10028	-	-	CUFF.10028	-	-	ENSCAFT00000024581	953-1462	ENSCAFT00000024581:953-1462	-	5.35004	1.92753	6.42509	OK	0.686546831
CUFF.13435	-	-	CUFF.13435	-	-	ENSCAFT00000018459	2392-2901	ENSCAFT00000018459:2392-2901	-	5.35004	1.92753	6.42509	OK	0.686546831
CUFF.20425	-	-	CUFF.20425	-	-	ENSCAFT00000001116	899-1571	ENSCAFT00000001116:899-1571	-	5.35013	2.43331	6.81327	OK	0.68655838
CUFF.2290	-	-	CUFF.2290	-	-	ENSCAFT00000045560	4281-5116	ENSCAFT00000045560:4281-5116	-	5.35017	2.87218	7.18045	OK	0.686563513
CUFF.8119	-	-	CUFF.8119	-	-	ENSCAFT00000021706	3-1062	ENSCAFT00000021706:3-1062	-	5.35099	3.29405	7.30866	OK	0.68666874
CUFF.13419	-	-	CUFF.13419	-	-	ENSCAFT00000011039	2-1509	ENSCAFT00000011039:2-1509	-	5.35178	3.6892	6.58269	OK	0.686770117
CUFF.3358	-	-	CUFF.3358	-	-	ENSCAFT00000048510	89-496	ENSCAFT00000048510:89-496	-	5.352	1.33922	6.42824	OK	0.686798349
CUFF.6235	-	-	CUFF.6235	-	-	ENSCAFT00000037140	289-696	ENSCAFT00000037140:289-696	-	5.352	1.33922	6.42824	OK	0.686798349
CUFF.9808	-	-	CUFF.9808	-	-	ENSCAFT00000047576	836-1243	ENSCAFT00000047576:836-1243	-	5.352	1.33922	6.42824	OK	0.686798349
CUFF.19940	-	-	CUFF.19940	-	-	ENSCAFT00000020300	8451-8858	ENSCAFT00000020300:8451-8858	-	5.352	1.33922	6.42824	OK	0.686798349
CUFF.4150	-	-	CUFF.4150	-	-	ENSCAFT00000009199	1803-2556	ENSCAFT00000009199:1803-2556	-	5.35502	2.75064	6.80422	OK	0.687185892
CUFF.18266	-	-	CUFF.18266	-	-	ENSCAFT00000014029	5287-6793	ENSCAFT00000014029:5287-6793	-	5.35588	3.69165	6.58707	OK	0.687296252
CUFF.20521	-	-	CUFF.20521	-	-	ENSCAFT00000004795	883-2104	ENSCAFT00000004795:883-2104	-	5.35614	3.48197	6.69609	OK	0.687329617
CUFF.21170	-	-	CUFF.21170	-	-	ENSCAFT00000025418	1983-2512	ENSCAFT00000025418:1983-2512	-	5.35622	2.06072	6.38825	OK	0.687339883
CUFF.19951	-	-	CUFF.19951	-	-	ENSCAFT00000012228	2131-2721	ENSCAFT00000012228:2131-2721	-	5.35701	2.2172	6.83637	OK	0.68744126
CUFF.15670	-	-	CUFF.15670	-	-	ENSCAFT00000042737	2-653	ENSCAFT00000042737:2-653	-	5.35759	2.5118	6.69815	OK	0.687515689
CUFF.9474	-	-	CUFF.9474	-	-	ENSCAFT00000021501	4522-5824	ENSCAFT00000021501:4522-5824	-	5.35814	3.51653	7.03305	OK	0.687586268
CUFF.7922	-	-	CUFF.7922	-	-	ENSCAFT00000010002	821-1716	ENSCAFT00000010002:821-1716	-	5.35889	3.04504	7.06449	OK	0.687682512
CUFF.18137	-	-	CUFF.18137	-	-	ENSCAFT00000011254	992-2009	ENSCAFT00000011254:992-2009	-	5.35924	3.2157	6.96736	OK	0.687727426
CUFF.20583	-	-	CUFF.20583	-	-	ENSCAFT00000038952	19-1361	ENSCAFT00000038952:19-1361	-	5.36139	3.57417	6.90466	OK	0.688003326
CUFF.7573	-	-	CUFF.7573	-	-	ENSCAFT00000003925	551-1832	ENSCAFT00000003925:551-1832	-	5.3614	3.48908	6.89305	OK	0.688004609
CUFF.19437	-	-	CUFF.19437	-	-	ENSCAFT00000003109	918-2016	ENSCAFT00000003109:918-2016	-	5.36142	3.27633	6.94978	OK	0.688007176
CUFF.18505	-	-	CUFF.18505	-	-	ENSCAFT00000026470	152-1067	ENSCAFT00000026470:152-1067	-	5.36146	2.97848	6.79093	OK	0.688012309
CUFF.15052	-	-	CUFF.15052	-	-	ENSCAFT00000016563	28-760	ENSCAFT00000016563:28-760	-	5.36153	2.68063	6.55265	OK	0.688021292
CUFF.8041	-	-	CUFF.8041	-	-	ENSCAFT00000019681	906-1455	ENSCAFT00000019681:906-1455	-	5.36168	2.18422	6.75122	OK	0.68804054
CUFF.10935	-	-	CUFF.10935	-	-	ENSCAFT00000016086	19-568	ENSCAFT00000016086:19-568	-	5.36168	2.18422	6.75122	OK	0.68804054
CUFF.16826	-	-	CUFF.16826	-	-	ENSCAFT00000004208	38-526	ENSCAFT00000004208:38-526	-	5.36177	1.78709	6.47819	OK	0.68805209
CUFF.18909	-	-	CUFF.18909	-	-	ENSCAFT00000045761	1114-1602	ENSCAFT00000045761:1114-1602	-	5.36177	1.78709	6.47819	OK	0.68805209
CUFF.13433	-	-	CUFF.13433	-	-	ENSCAFT00000049045	2239-2666	ENSCAFT00000049045:2239-2666	-	5.36178	1.53179	5.87186	OK	0.688053373
CUFF.15754	-	-	CUFF.15754	-	-	ENSCAFT00000045478	45-1102	ENSCAFT00000045478:45-1102	-	5.36352	3.30028	7.32249	OK	0.688276659
CUFF.17703	-	-	CUFF.17703	-	-	ENSCAFT00000029640	16-1398	ENSCAFT00000029640:16-1398	-	5.36442	3.62849	6.78369	OK	0.688392152
CUFF.983	-	-	CUFF.983	-	-	ENSCAFT00000027059	50-558	ENSCAFT00000027059:50-558	-	5.3676	1.93132	6.43774	OK	0.688800228
CUFF.6140	-	-	CUFF.6140	-	-	ENSCAFT00000013681	16-788	ENSCAFT00000013681:16-788	-	5.3678	2.82415	7.48401	OK	0.688825893
CUFF.16631	-	-	CUFF.16631	-	-	ENSCAFT00000044106	0-772	ENSCAFT00000044106:0-772	-	5.3678	2.82415	7.48401	OK	0.688825893
CUFF.3090	-	-	CUFF.3090	-	-	ENSCAFT00000017777	59-2293	ENSCAFT00000017777:59-2293	-	5.36837	4.09894	6.63638	OK	0.688899038
CUFF.7654	-	-	CUFF.7654	-	-	ENSCAFT00000043843	377-966	ENSCAFT00000043843:377-966	-	5.3709	2.22096	6.84797	OK	0.689223702
CUFF.20499	-	-	CUFF.20499	-	-	ENSCAFT00000009800	1336-2757	ENSCAFT00000009800:1336-2757	-	5.37165	3.68233	6.75094	OK	0.689319946
CUFF.11295	-	-	CUFF.11295	-	-	ENSCAFT00000048167	775-2601	ENSCAFT00000048167:775-2601	-	5.37457	3.9402	6.80581	OK	0.689694657
CUFF.14336	-	-	CUFF.14336	-	-	ENSCAFT00000025016	22-3004	ENSCAFT00000025016:22-3004	-	5.37482	4.3137	6.43399	OK	0.689726738
CUFF.1181	-	-	CUFF.1181	-	-	ENSCAFT00000016498	78-545	ENSCAFT00000016498:78-545	-	5.37537	1.86745	6.7695	OK	0.689797317
CUFF.14016	-	-	CUFF.14016	-	-	ENSCAFT00000026680	570-1260	ENSCAFT00000026680:570-1260	-	5.37625	2.52782	7.42548	OK	0.689910244
CUFF.16266	-	-	CUFF.16266	-	-	ENSCAFT00000023093	193-1471	ENSCAFT00000023093:193-1471	-	5.37636	3.49727	6.90923	OK	0.689924359
CUFF.16384	-	-	CUFF.16384	-	-	ENSCAFT00000024251	1365-3089	ENSCAFT00000024251:1365-3089	-	5.37663	3.85716	6.82908	OK	0.689959007
CUFF.3394	-	-	CUFF.3394	-	-	ENSCAFT00000005614	2888-4470	ENSCAFT00000005614:2888-4470	-	5.37692	3.78994	6.75298	OK	0.689996222
CUFF.5127	-	-	CUFF.5127	-	-	ENSCAFT00000046307	107-655	ENSCAFT00000046307:107-655	-	5.37724	2.1882	6.76354	OK	0.690037286
CUFF.12119	-	-	CUFF.12119	-	-	ENSCAFT00000002441	912-1460	ENSCAFT00000002441:912-1460	-	5.37724	2.1882	6.76354	OK	0.690037286
CUFF.1888	-	-	CUFF.1888	-	-	ENSCAFT00000013796	697-1103	ENSCAFT00000013796:697-1103	-	5.37831	1.34252	6.44408	OK	0.690174594
CUFF.17341	-	-	CUFF.17341	-	-	ENSCAFT00000044487	5540-6169	ENSCAFT00000044487:5540-6169	-	5.3784	2.42635	6.5858	OK	0.690186144
CUFF.15501	-	-	CUFF.15501	-	-	ENSCAFT00000048271	1399-2940	ENSCAFT00000048271:1399-2940	-	5.37874	3.74929	6.8619	OK	0.690229774
CUFF.6218	-	-	CUFF.6218	-	-	ENSCAFT00000024317	1609-3778	ENSCAFT00000024317:1609-3778	-	5.37952	4.071	6.68448	OK	0.690329868
CUFF.10578	-	-	CUFF.10578	-	-	ENSCAFT00000039568	0-1176	ENSCAFT00000039568:0-1176	-	5.37978	3.42981	6.48883	OK	0.690363233
CUFF.8550	-	-	CUFF.8550	-	-	ENSCAFT00000013696	1721-2289	ENSCAFT00000013696:1721-2289	-	5.38126	2.11115	6.71731	OK	0.690553155
CUFF.9517	-	-	CUFF.9517	-	-	ENSCAFT00000009108	21-589	ENSCAFT00000009108:21-589	-	5.38126	2.11115	6.71731	OK	0.690553155
CUFF.14188	-	-	CUFF.14188	-	-	ENSCAFT00000049144	1888-3023	ENSCAFT00000049144:1888-3023	-	5.38252	3.36161	7.20346	OK	0.690714845
CUFF.16453	-	-	CUFF.16453	-	-	ENSCAFT00000048233	30-1023	ENSCAFT00000048233:30-1023	-	5.38408	3.18364	7.46509	OK	0.690915033
CUFF.17577	-	-	CUFF.17577	-	-	ENSCAFT00000048226	66-654	ENSCAFT00000048226:66-654	-	5.38487	2.22474	6.85962	OK	0.69101641
CUFF.1769	-	-	CUFF.1769	-	-	ENSCAFT00000043360	806-1313	ENSCAFT00000043360:806-1313	-	5.38528	1.93513	6.45043	OK	0.691069023
CUFF.7735	-	-	CUFF.7735	-	-	ENSCAFT00000029773	518-1025	ENSCAFT00000029773:518-1025	-	5.38528	1.93513	6.45043	OK	0.691069023
CUFF.142	-	-	CUFF.142	-	-	ENSCAFT00000009620	1501-1927	ENSCAFT00000009620:1501-1927	-	5.38584	1.53538	5.88564	OK	0.691140886
CUFF.2297	-	-	CUFF.2297	-	-	ENSCAFT00000045560	11208-11634	ENSCAFT00000045560:11208-11634	-	5.38584	1.53538	5.88564	OK	0.691140886
CUFF.5525	-	-	CUFF.5525	-	-	ENSCAFT00000048518	3085-3511	ENSCAFT00000048518:3085-3511	-	5.38584	1.53538	5.88564	OK	0.691140886
CUFF.12125	-	-	CUFF.12125	-	-	ENSCAFT00000045533	146-572	ENSCAFT00000045533:146-572	-	5.38584	1.53538	5.88564	OK	0.691140886
CUFF.7169	-	-	CUFF.7169	-	-	ENSCAFT00000031245	4529-5380	ENSCAFT00000031245:4529-5380	-	5.38632	2.94628	6.91735	OK	0.691202482
CUFF.18734	-	-	CUFF.18734	-	-	ENSCAFT00000050102	948-1718	ENSCAFT00000050102:948-1718	-	5.38675	2.83149	7.50345	OK	0.691257662
CUFF.17181	-	-	CUFF.17181	-	-	ENSCAFT00000045287	3083-4035	ENSCAFT00000045287:3083-4035	-	5.38771	3.09174	7.09954	OK	0.691380854
CUFF.8156	-	-	CUFF.8156	-	-	ENSCAFT00000044385	6-1565	ENSCAFT00000044385:6-1565	-	5.38773	3.77592	6.99245	OK	0.691383421
CUFF.5739	-	-	CUFF.5739	-	-	ENSCAFT00000043446	599-1126	ENSCAFT00000043446:599-1126	-	5.38932	2.06854	6.41249	OK	0.691587459
CUFF.21211	-	-	CUFF.21211	-	-	ENSCAFT00000016194	1020-1547	ENSCAFT00000016194:1020-1547	-	5.38932	2.06854	6.41249	OK	0.691587459
CUFF.20693	-	-	CUFF.20693	-	-	ENSCAFT00000021125	1610-4544	ENSCAFT00000021125:1610-4544	-	5.38946	4.30996	6.42779	OK	0.691605424
CUFF.8101	-	-	CUFF.8101	-	-	ENSCAFT00000008443	1024-3189	ENSCAFT00000008443:1024-3189	-	5.39049	4.07852	6.69683	OK	0.691737599
CUFF.19296	-	-	CUFF.19296	-	-	ENSCAFT00000022768	3688-4316	ENSCAFT00000022768:3688-4316	-	5.39106	2.43021	6.59629	OK	0.691810745
CUFF.15877	-	-	CUFF.15877	-	-	ENSCAFT00000046552	1337-1783	ENSCAFT00000046552:1337-1783	-	5.39132	1.46653	6.5994	OK	0.69184411
CUFF.5852	-	-	CUFF.5852	-	-	ENSCAFT00000014674	272-1001	ENSCAFT00000014674:272-1001	-	5.39213	2.69166	6.57962	OK	0.691948053
CUFF.18935	-	-	CUFF.18935	-	-	ENSCAFT00000011396	92-821	ENSCAFT00000011396:92-821	-	5.39213	2.69166	6.57962	OK	0.691948053
CUFF.19295	-	-	CUFF.19295	-	-	ENSCAFT00000022768	2904-3633	ENSCAFT00000022768:2904-3633	-	5.39213	2.69166	6.57962	OK	0.691948053
CUFF.17412	-	-	CUFF.17412	-	-	ENSCAFT00000012141	28-2273	ENSCAFT00000012141:28-2273	-	5.39284	4.12742	6.65242	OK	0.692039165
CUFF.6574	-	-	CUFF.6574	-	-	ENSCAFT00000015544	13-5996	ENSCAFT00000015544:13-5996	-	5.39437	4.70085	6.0856	OK	0.692235503
